"CLE_PRODUIT";"PRNOM";"LIBELLE_DCI";"CODEUD";"LIBELUD"
25415;"POTASSIUM 25 mg/mL H2 PHARMA, sirop, flac 200 mL";"POTASSIUM GLUCONATE";"flac";"flacon(s)"
15338;"ZINC 10 mg/10 mL AGUETTANT, sol à diluer pr perf, flac";"ZINC GLUCONATE";"flac";"flacon(s)"
15161;"RUBOZINC 15 mg, gélule";"ZINC GLUCONATE";"gel";"gélule(s)"
4223;"NICOBION 500 mg, cpr";"NICOTINAMIDE";"cpr";"comprimé(s)"
4227;"NICOTINAMIDE 500 mg/5 mL RENAUDIN, sol inj, amp";"NICOTINAMIDE";"amp";"ampoule(s)"
32504;"SIRTURO 100 mg, cpr";"BEDAQUILINE";"cpr";"comprimé(s)"
15664;"TIVICAY 50 mg, cpr";"DOLUTEGRAVIR";"cpr";"comprimé(s)"
15349;"CEFUROXIME 50 mg ARROW, pdr pr sol inj";"CEFUROXIME";"flac";"flacon(s)"
15306;"IMNOVID 4 mg, gélule";"POMALIDOMIDE";"gel";"gélule(s)"
16129;"IMNOVID 2 mg, gélule";"POMALIDOMIDE";"gel";"gélule(s)"
16717;"IMNOVID 1 mg, gélule";"POMALIDOMIDE";"gel";"gélule(s)"
20540;"IMNOVID 3 mg, gélule";"POMALIDOMIDE";"gel";"gélule(s)"
15676;"TAFINLAR 75 mg, gélule";"DABRAFENIB";"gel";"gélule(s)"
26476;"MOVENTIG 25 mg, cpr";"NALOXEGOL";"cpr";"comprimé(s)"
29225;"TRESIBA 200 u/mL, sol inj, stylo 3 mL";"INSULINE DEGLUDEC";"stylo_prr";"stylo(s) pré-rempli(s)"
29498;"TRESIBA 100 u/mL, sol inj, cart 3 mL";"INSULINE DEGLUDEC";"cart";"cartouche(s)"
34472;"XARELTO 1 mg/mL, enf de 4 kg et plus, granulés pr susp buv, flac 103.4 mL";"RIVAROXABAN";"flac";"flacon(s)"
15697;"PERJETA 420 mg/14 mL, sol à diluer pr perf, flac";"PERTUZUMAB";"flac";"flacon(s)"
17521;"KADCYLA 100 mg, pdr pr sol à diluer pr perf";"TRASTUZUMAB EMTANSINE";"flac";"flacon(s)"
17522;"KADCYLA 160 mg, pdr pr sol à diluer pr perf";"TRASTUZUMAB EMTANSINE";"flac";"flacon(s)"
24529;"GAZYVARO 1 g/40 mL, sol à diluer pr perf, flac";"OBINUTUZUMAB";"flac";"flacon(s)"
26799;"MEKINIST 2 mg, cpr";"TRAMETINIB";"cpr";"comprimé(s)"
29972;"MEKINIST 0.5 mg, cpr";"TRAMETINIB";"cpr";"comprimé(s)"
15980;"ZALTRAP 200 mg/8 mL, sol à diluer pr perf, flac";"AFLIBERCEPT";"flac";"flacon(s)"
15979;"ZALTRAP 100 mg/4 mL, sol à diluer pr perf, flac";"AFLIBERCEPT";"flac";"flacon(s)"
29299;"KYPROLIS 60 mg, pdr pr sol pr perf";"CARFILZOMIB";"flac";"flacon(s)"
21345;"AUBAGIO 14 mg, cpr";"TERIFLUNOMIDE";"cpr";"comprimé(s)"
29919;"OTEZLA 30 mg, cpr";"APREMILAST";"cpr";"comprimé(s)"
25285;"BRINTELLIX 20 mg, cpr";"VORTIOXETINE";"cpr";"comprimé(s)"
26197;"BRINTELLIX 10 mg, cpr";"VORTIOXETINE";"cpr";"comprimé(s)"
27231;"BRINTELLIX 5 mg, cpr";"VORTIOXETINE";"cpr";"comprimé(s)"
35785;"SELINCRO 18 mg, cpr";"NALMEFENE";"-1";"(sans)"
33498;"RELVAR ELLIPTA 184 ug/22 ug/dose, pdr pr inhal, récipient unidose 30 doses";"VILANTEROL ET FLUTICASONE FUROATE";"dose";"dose(s)"
35782;"ANORO ELLIPTA 55 ug/22 ug/dose, pdr pr inhal, récipient unidose 30 doses";"VILANTEROL ET UMECLIDINIUM BROMURE";"-1";"(sans)"
10804;"FLUVOXAMINE 100 mg VIATRIS, cpr séc";"FLUVOXAMINE";"cpr";"comprimé(s)"
2388;"VENLAFAXINE LP 37.5 mg ARROW GENERIQUES, gélule à libération prolongée";"VENLAFAXINE";"gel";"gélule(s)"
2389;"VENLAFAXINE LP 75 mg ARROW GENERIQUES, gélule à libération prolongée";"VENLAFAXINE";"gel";"gélule(s)"
5155;"PROTHIADEN 75 mg, cpr";"DOSULEPINE";"cpr";"comprimé(s)"
8976;"PROTHIADEN 25 mg, gélule";"DOSULEPINE";"gel";"gélule(s)"
21462;"NUCTALON 2 mg, cpr";"ESTAZOLAM";"cpr";"comprimé(s)"
11728;"ALPRAZOLAM 0.25 mg ARROW, cpr séc";"ALPRAZOLAM";"cpr";"comprimé(s)"
322;"ALPRAZOLAM 0.5 mg ARROW, cpr séc";"ALPRAZOLAM";"cpr";"comprimé(s)"
3397;"HALDOL 2 mg/mL, sol buv en gouttes, flac 30 mL";"HALOPERIDOL";"flac c-gttes";"flacon compte-gouttes"
3398;"HALDOL 5 mg/1 mL, sol inj, amp";"HALOPERIDOL";"amp";"ampoule(s)"
3399;"HALDOL DECANOAS 50 mg/1 mL, sol inj, amp";"HALOPERIDOL";"amp";"ampoule(s)"
9429;"HALDOL 5 mg, cpr";"HALOPERIDOL";"cpr";"comprimé(s)"
300;"AKINETON LP 4 mg, cpr à libération prolongée";"BIPERIDENE";"cpr";"comprimé(s)"
3887;"LEPTICUR 10 mg, cpr";"TROPATEPINE";"cpr";"comprimé(s)"
3888;"LEPTICUR 10 mg/2 mL, sol inj, amp";"TROPATEPINE";"amp";"ampoule(s)"
4131;"MODOPAR 62.5, 50 mg/12.5 mg, gélule";"LEVODOPA ET INHIBITEUR DE LA DECARBOXYLASE";"gel";"gélule(s)"
4132;"MODOPAR 125 DISPERSIBLE 100 mg/25 mg, cpr séc pr susp buv";"LEVODOPA ET INHIBITEUR DE LA DECARBOXYLASE";"cpr";"comprimé(s)"
4133;"MODOPAR 125, 100 mg/25 mg, gélule";"LEVODOPA ET INHIBITEUR DE LA DECARBOXYLASE";"gel";"gélule(s)"
4134;"MODOPAR 250, 200 mg/50 mg, gélule";"LEVODOPA ET INHIBITEUR DE LA DECARBOXYLASE";"gel";"gélule(s)"
4135;"MODOPAR 125 LP, 100 mg/25 mg, gélule à libération prolongée";"LEVODOPA ET INHIBITEUR DE LA DECARBOXYLASE";"gel";"gélule(s)"
5504;"LEVODOPA CARBIDOPA 100 mg/10 mg TEVA, cpr séc";"LEVODOPA ET INHIBITEUR DE LA DECARBOXYLASE";"cpr";"comprimé(s)"
5505;"LEVODOPA CARBIDOPA 250 mg/25 mg TEVA, cpr séc";"LEVODOPA ET INHIBITEUR DE LA DECARBOXYLASE";"cpr";"comprimé(s)"
5506;"LEVODOPA CARBIDOPA LP 100 mg/25 mg TEVA, cpr à libération prolongée";"LEVODOPA ET INHIBITEUR DE LA DECARBOXYLASE";"cpr";"comprimé(s)"
5507;"LEVODOPA CARBIDOPA LP 200 mg/50 mg TEVA, cpr à libération prolongée";"LEVODOPA ET INHIBITEUR DE LA DECARBOXYLASE";"cpr";"comprimé(s)"
2351;"DUODOPA 20 mg/5 mg/mL, gel intestinal, sachet 100 mL";"LEVODOPA ET INHIBITEUR DE LA DECARBOXYLASE";"sachet";"sachet(s)-dose"
9095;"ZARONTIN 250 mg/5 mL, sirop, flac 200 mL";"ETHOSUXIMIDE";"flac";"flacon(s)"
21321;"PETINIMID 250 mg, caps";"ETHOSUXIMIDE";"caps";"capsule(s)"
6682;"OXCARBAZEPINE 300 mg VIATRIS, cpr";"OXCARBAZEPINE";"cpr";"comprimé(s)"
6683;"TRILEPTAL 60 mg/mL, susp buv, flac 250 mL";"OXCARBAZEPINE";"flac";"flacon(s)"
2083;"DEPAMIDE 300 mg, cpr gastro-résistant";"VALPROMIDE";"cpr";"comprimé(s)"
4334;"OSPOLOT 50 mg, cpr";"SULTIAME";"cpr";"comprimé(s)"
35816;"OSPOLOT 200 mg, cpr";"SULTIAME";"cpr";"comprimé(s)"
2387;"DAFALGAN CODEINE, cpr efferv séc";"PARACETAMOL EN ASSOCIATION SAUF AUX PSYCHOLEPTIQUES";"cpr";"comprimé(s)"
5223;"ALFENTANIL 1 mg/2 mL KALCEKS, sol inj ou pr perf, amp";"ALFENTANIL";"amp";"ampoule(s)"
3197;"GAMMA-OH 2 g/10 mL, sol inj, IV, amp";"HYDROXYBUTYRIQUE ACIDE";"amp";"ampoule(s)"
820;"BUPIVACAINE 100 mg/20 mL AGUETTANT, sol inj, flac";"BUPIVACAINE";"flac";"flacon(s)"
822;"BUPIVACAINE 20 mg/4 mL AGUETTANT, sol inj pr intrarachi, amp";"BUPIVACAINE";"amp";"ampoule(s)"
23256;"BARITEKAL 100 mg/5 mL, sol inj, amp";"PRILOCAINE";"amp";"ampoule(s)"
1524;"LEVOBUPIVACAINE 125 mg/100 mL KABI, sol pr perf, poche";"LEVOBUPIVACAINE";"poche";"poche(s)"
1525;"LEVOBUPIVACAINE 25 mg/10 mL KABI, sol inj ou pr perf, amp";"LEVOBUPIVACAINE";"amp";"ampoule(s)"
5050;"KETOPROFENE 100 mg/4 mL MEDISOL, sol à diluer pr perf, amp";"KETOPROFENE";"amp";"ampoule(s)"
5051;"PROFENID 50 mg, gélule";"KETOPROFENE";"gel";"gélule(s)"
10438;"KETOPROFENE LP 100 mg ARROW, cpr séc à libération prolongée";"KETOPROFENE";"cpr";"comprimé(s)"
39879;"KETOPROFENE 100 mg/2 mL PHARMY II, sol inj, IM, amp";"KETOPROFENE";"amp";"ampoule(s)"
5055;"PROGRAF 1 mg, gélule";"TACROLIMUS";"gel";"gélule(s)"
5054;"PROGRAF 0.5 mg, gélule";"TACROLIMUS";"gel";"gélule(s)"
5056;"PROGRAF 5 mg/1 mL, sol à diluer pr perf, amp";"TACROLIMUS";"amp";"ampoule(s)"
3540;"IMUREL 50 mg, cpr";"AZATHIOPRINE";"cpr";"comprimé(s)"
19165;"IMUREL 25 mg, cpr";"AZATHIOPRINE";"cpr";"comprimé(s)"
2912;"ETOPOPHOS 100 mg, lyophilisat pr sol pr perf";"ETOPOSIDE";"flac";"flacon(s)"
9539;"CELLTOP 50 mg, caps";"ETOPOSIDE";"caps";"capsule(s)"
19408;"ETOPOSIDE 200 mg/10 mL TEVA, sol inj pr perf, flac";"ETOPOSIDE";"flac";"flacon(s)"
31652;"DOCETAXEL 160 mg/8 mL ACCORD, sol à diluer pr perf, flac";"DOCETAXEL";"flac";"flacon(s)"
3947;"COSMEGEN 0.5 mg, pdr pr sol inj";"DACTINOMYCINE";"flac";"flacon(s)"
24279;"BICNU 100 mg/3 mL, pdr et solv pr sol pr perf, flac & flac";"CARMUSTINE";"flac";"flacon(s)"
6825;"RABIPUR, pdr et solv pr sol inj, flac & srg";"RAGE, VIRUS ENTIER INACTIVE";"flac";"flacon(s)"
36521;"FAMPYRA 10 mg, cpr à libération prolongée";"FAMPRIDINE";"cpr";"comprimé(s)"
34842;"EURARTESIM 320 mg/40 mg, cpr";"ARTENIMOL ET PIPERAQUINE";"cpr";"comprimé(s)"
13567;"YERVOY 50 mg/10 mL, sol à diluer pr perf, flac";"IPILIMUMAB";"flac";"flacon(s)"
13568;"YERVOY 200 mg/40 mL, sol à diluer pr perf, flac";"IPILIMUMAB";"flac";"flacon(s)"
37829;"VEYVONDI 650 iu/5 mL, pdr et sol pr sol inj, flac & flac + set";"FACTEUR DE WILLEBRAND";"flac";"flacon(s)"
37830;"VEYVONDI 1 300 iu/10 mL, pdr et sol pr sol inj, flac & flac + set";"FACTEUR DE WILLEBRAND";"flac";"flacon(s)"
37933;"SIGNIFOR 60 mg, pdr et solv pr susp inj, flac & srg + set";"PASIREOTIDE";"flac";"flacon(s)"
17262;"EDURANT 25 mg, cpr";"RILPIVIRINE";"cpr";"comprimé(s)"
37783;"REKAMBYS 900 mg/3 mL, susp inj à libération prolongée, flac";"RILPIVIRINE";"flac";"flacon(s)"
13359;"EVIPLERA 200 mg/25 mg/245 mg, cpr";"EMTRICITABINE, TENOFOVIR, DISOPROXIL ET RILPIVIRINE";"cpr";"comprimé(s)"
24773;"BEXSERO, susp inj, srg 0.5 mL";"MENINGOCOQUES TYPE B VACCIN MULPTICOMPOSANTS";"ser_prr";"seringue(s) pré-remplie(s)"
38648;"CABAZITAXEL 60 mg/3 mL VIATRIS, sol à diluer pr perf, flac";"CABAZITAXEL";"flac";"flacon(s)"
16501;"BOSULIF 100 mg, cpr";"BOSUTINIB";"cpr";"comprimé(s)"
14461;"INLYTA 1 mg, cpr";"AXITINIB";"cpr";"comprimé(s)"
32423;"ZYTIGA 500 mg, cpr";"ABIRATERONE";"cpr";"comprimé(s)"
33664;"FYCOMPA 10 mg, cpr";"PERAMPANEL";"cpr";"comprimé(s)"
39701;"FYCOMPA 0.5 mg/mL, susp buv, flac 340 mL";"PERAMPANEL";"flac";"flacon(s)"
16980;"FYCOMPA 2 mg, cpr";"PERAMPANEL";"cpr";"comprimé(s)"
23648;"FYCOMPA 4 mg, cpr";"PERAMPANEL";"cpr";"comprimé(s)"
35025;"FYCOMPA 8 mg, cpr";"PERAMPANEL";"cpr";"comprimé(s)"
37169;"FYCOMPA 6 mg, cpr";"PERAMPANEL";"cpr";"comprimé(s)"
12515;"VYNDAQEL 20 mg, caps";"TAFAMIDIS";"caps";"capsule(s)"
35745;"VYNDAQEL 61 mg, caps";"TAFAMIDIS";"caps";"capsule(s)"
27146;"EYLEA 2 mg/50 uL, sol inj, srg";"AFLIBERCEPT";"ser_prr";"seringue(s) pré-remplie(s)"
31491;"CINRYZE 500 iu/5 mL, pdr et solv pr sol inj, flac & flac";"INHIBITEUR C1";"flac";"flacon(s)"
17234;"ELIQUIS 5 mg, cpr";"APIXABAN";"cpr";"comprimé(s)"
17233;"ELIQUIS 2.5 mg, cpr";"APIXABAN";"cpr";"comprimé(s)"
9469;"EURAX, crème, tube 40 g";"AUTRES ANTIPRURIGINEUX";"tube";"tube(s)"
12182;"SORIATANE 25 mg, gélule";"ACITRETINE";"gel";"gélule(s)"
34357;"SORIATANE 10 mg, gélule";"ACITRETINE";"gel";"gélule(s)"
651;"BIAFINE, émulsion pr appli cutanée, tube 93 g";"AUTRES EMOLLIENTS ET PROTECTEURS";"appln";"application(s)"
8605;"HEC, pommade pr appli cutanée ou nasale, tube 25 g";"AUTRES EMOLLIENTS ET PROTECTEURS";"appln";"application(s)"
35337;"OLEOGEL S10, gel, tube 25 mL";"AUTRES EMOLLIENTS ET PROTECTEURS";"tube";"tube(s)"
634;"BEPANTHEN 5%, pommade, tube 30 g";"DEXPANTHENOL";"tube";"tube(s)"
13862;"AMYCOR ONYCHOSET, pommade, tube 10 g";"BIFONAZOLE EN ASSOCIATION";"appln";"application(s)"
8672;"CICLOPIROX OLAMINE 1.5% ARROW, shp, flac 100 mL";"CICLOPIROX";"appln";"application(s)"
9332;"MYCOSTER 1%, crème, tube 30 g";"CICLOPIROX";"appln";"application(s)"
14381;"ONYTEC 80 mg/g, vernis à ongles médicamenteux, flac 6.6 mL";"CICLOPIROX";"appln";"application(s)"
12484;"MYCOSTER 1%, crème, tube 30 g";"CICLOPIROX";"tube";"tube(s)"
9448;"LAMISIL 1%, crème, tube 15 g";"TERBINAFINE";"appln";"application(s)"
8720;"AMOROLFINE 5% ARROW, vernis à ongles médicamenteux, flac verre T3 2.5 mL + kit";"AMOROLFINE";"appln";"application(s)"
3857;"TERBINAFINE 250 mg ARROW GENERIQUES, cpr séc";"TERBINAFINE";"cpr";"comprimé(s)"
36317;"OXYPLASTINE 46%, pommade, tube 135 g";"MEDICAMENTS A BASE DE ZINC";"-1";"(sans)"
38786;"DERMOCUIVRE, pommade, tube 25 g";"MEDICAMENTS A BASE DE ZINC";"appln";"application(s)"
2100;"GLYCEROL VASELINE PARAFFINE 15%/8%/2% PIERRE FABRE SANTE, crème, tube 250 g";"PARAFFINE ET PRODUITS GRAS";"appln";"application(s)"
6855;"VASELINE OFFICINALE COOPER, pommade, tube 45 g";"PARAFFINE ET PRODUITS GRAS";"tube";"tube(s)"
6854;"VASELINE STERILISEE COOPER, pommade, tube 20 g";"PARAFFINE ET PRODUITS GRAS";"tube";"tube(s)"
10313;"OMACOR 1 000 mg, caps";"TRIGLYCERIDES OMEGA 3";"caps";"capsule(s)"
8748;"ECONAZOLE 1% ARROW, émulsion pr appli cutanée, flac 30 g";"ECONAZOLE";"appln";"application(s)"
10786;"PEVARYL 1%, émulsion pr appli cutanée, flac 30 mL";"ECONAZOLE";"appln";"application(s)"
3755;"KETOCONAZOLE 2% ARROW, gel, sachet 6 g";"KETOCONAZOLE";"sachet";"sachet(s)-dose"
351;"AMYCOR 1%, pdr pr appli cutanée, flac 15 g";"BIFONAZOLE";"flac";"flacon(s)"
350;"AMYCOR 1%, crème, tube 15 g";"BIFONAZOLE";"tube";"tube(s)"
15163;"FONX 1%, crème, tube 15 g";"OXICONAZOLE";"appln";"application(s)"
421;"IRBESARTAN 150 mg ARROW, cpr";"IRBESARTAN";"cpr";"comprimé(s)"
9595;"IRBESARTAN 300 mg ARROW, cpr";"IRBESARTAN";"cpr";"comprimé(s)"
13197;"IRBESARTAN 75 mg ARROW, cpr";"IRBESARTAN";"cpr";"comprimé(s)"
6336;"ATORVASTATINE 10 mg EG LABO, cpr";"ATORVASTATINE";"cpr";"comprimé(s)"
6337;"ATORVASTATINE 40 mg EG LABO, cpr";"ATORVASTATINE";"cpr";"comprimé(s)"
6338;"ATORVASTATINE 80 mg EG LABO, cpr";"ATORVASTATINE";"cpr";"comprimé(s)"
5179;"QUESTRAN 4 g, pdr orale, sachet";"COLESTYRAMINE";"sachet";"sachet(s)-dose"
10629;"VALDOXAN 25 mg, cpr";"AGOMELATINE";"cpr";"comprimé(s)"
8437;"BRIDION 200 mg/2 mL, sol inj, flac";"SUGAMMADEX";"flac";"flacon(s)"
3892;"LEVOCARNIL 1 g/5 mL, sol inj, amp";"L CARNITINE";"amp";"ampoule(s)"
3893;"LEVOCARNIL 100 mg/mL, sol buv, flac 10 mL";"L CARNITINE";"flac";"flacon(s)"
27437;"PROCYSBI 75 mg, gélule gastro-résistante";"MERCAPTAMINE";"gel";"gélule(s)"
27438;"PROCYSBI 25 mg, gélule gastro-résistante";"MERCAPTAMINE";"gel";"gélule(s)"
886;"CALCIUM CHLORURE 1 g/10 mL RENAUDIN, sol inj, amp";"CALCIUM CHLORURE";"amp";"ampoule(s)"
4336;"CALCIDOSE VIT D3, 500 mg/400 iu, pdr pr sol buv, sachet";"CALCIUM EN ASSOCIATION AVEC D'AUTRES SUBSTANCES";"sachet";"sachet(s)-dose"
38970;"UROCIT-K 10 meq, cpr à libération prolongée";"POTASSIUM CITRATE";"cpr";"comprimé(s)"
34391;"SIBNAYAL 24 meq, granulés à libération prolongée, sachet";"ASSOCIATIONS";"sachet";"sachet(s)-dose"
7529;"PRINCI B, cpr";"VITAMINE B1 EN ASSOCIATION A LA VITAMINE B6 ET,OU A LA VITAMINE B12";"cpr";"comprimé(s)"
10196;"VIT C 500 mg UPSA, cpr à croquer";"ACIDE ASCORBIQUE (VIT C), NON ASSOCIEE";"cpr";"comprimé(s)"
9383;"VIT C 1 g ARROW, cpr efferv";"ASCORBIQUE ACIDE (VIT C)";"cpr";"comprimé(s)"
9744;"LAROSCORBINE 1 g, cpr efferv";"ASCORBIQUE ACIDE (VIT C)";"cpr";"comprimé(s)"
12536;"LAROSCORBINE 500 mg ss sucre, cpr à croquer";"ASCORBIQUE ACIDE (VIT C)";"cpr";"comprimé(s)"
3867;"LAROSCORBINE 1 g/5 mL, sol inj, IV, amp";"ASCORBIQUE ACIDE (VIT C)";"amp";"ampoule(s)"
338;"AMLODIPINE 5 mg EG, gélule";"AMLODIPINE";"gel";"gélule(s)"
4236;"NIMOTOP 10 mg/50 mL, sol pr perf, flac";"NIMODIPINE";"flac";"flacon(s)"
4237;"NIMOTOP 30 mg, cpr";"NIMODIPINE";"cpr";"comprimé(s)"
8560;"ISKEDYL FORT CP *";"DIHYDROERGOCRISTINE EN ASSOCIATION";"-1";"(sans)"
309;"ALDACTONE 50 mg, cpr séc";"SPIRONOLACTONE";"cpr";"comprimé(s)"
310;"ALDACTONE 75 mg, cpr séc";"SPIRONOLACTONE";"cpr";"comprimé(s)"
16460;"ALDACTONE 25 mg, cpr séc";"SPIRONOLACTONE";"cpr";"comprimé(s)"
17490;"SPIRONOLACTONE 5 MG/ML FL 60 ML SUSP BUV";"SPIRONOLACTONE";"flac";"flacon(s)"
8717;"MODAMIDE 5 mg, cpr";"AMILORIDE";"cpr";"comprimé(s)"
19384;"SEEBRI BREEZHALER 44 ug, pdr pr inhal en gélule";"GLYCOPYRRONIUM BROMURE";"gel";"gélule(s)"
24905;"ENTYVIO 300 mg, pdr pr sol à diluer pr perf";"VEDOLIZUMAB";"flac";"flacon(s)"
30437;"ADEMPAS 2.5 mg, cpr";"RIOCIGUAT";"cpr";"comprimé(s)"
18088;"ADEMPAS 1 mg, cpr";"RIOCIGUAT";"cpr";"comprimé(s)"
38876;"ADEMPAS 0.5 mg, cpr";"RIOCIGUAT";"cpr";"comprimé(s)"
30643;"ADEMPAS 1.5 mg, cpr";"RIOCIGUAT";"cpr";"comprimé(s)"
30644;"ADEMPAS 2 mg, cpr";"RIOCIGUAT";"cpr";"comprimé(s)"
319;"DEMECLOCYCLINE 150 mg ACETLAB, gélule";"VASOPRESSINE ANTAGONISTE";"gel";"gélule(s)"
24335;"XULTOPHY 100 u/3.6 mg/mL, sol inj, stylo 3 mL";"INSULINE DEGLUDEC ET LIRAGLUTIDE";"stylo_prr";"stylo(s) pré-rempli(s)"
25237;"NUCALA 100 mg, pdr pr sol inj";"MEPOLIZUMAB";"mL";"millilitre(s)"
26097;"PARSABIV 2.5 mg/0.5 mL, sol inj, flac";"ETELCALCETIDE";"flac";"flacon(s)"
31067;"PIFELTRO 100 mg, cpr";"DORAVIRINE";"cpr";"comprimé(s)"
31066;"DELSTRIGO 100 mg/300 mg/245 mg, cpr";"LAMIVUDINE, TENOFOVIR DISOPROXIL ET DORAVIRINE";"cpr";"comprimé(s)"
34163;"CALQUENCE 100 mg, gélule";"ACALABRUTINIB";"gel";"gélule(s)"
3714;"TRAMADOL PARACETAMOL 37.5 mg/325 mg VIATRIS, cpr";"TRAMADOL ET PARACETAMOL";"cpr";"comprimé(s)"
27310;"DUPIXENT 300 mg/2 mL, sol inj, srg";"DUPILUMAB";"ser_prr";"seringue(s) pré-remplie(s)"
31105;"DUPIXENT 200 mg/1.14 mL, sol inj, srg";"DUPILUMAB";"mL";"millilitre(s)"
33588;"DUPIXENT 300 mg/2 mL, sol inj, srg";"DUPILUMAB";"mL";"millilitre(s)"
29480;"XELJANZ 5 mg, cpr";"TOFACITINIB";"cpr";"comprimé(s)"
34459;"XELJANZ 10 mg, cpr";"TOFACITINIB";"cpr";"comprimé(s)"
30409;"HEMLIBRA 150 mg/1 mL, sol inj, flac";"EMICIZUMAB";"flac";"flacon(s)"
30988;"HEMLIBRA 60 mg/0.4 mL, sol inj, flac";"EMICIZUMAB";"flac";"flacon(s)"
33994;"HEMLIBRA 105 mg/0.7 mL, sol inj, flac";"EMICIZUMAB";"flac";"flacon(s)"
33571;"ENHERTU 100 mg, pdr pr sol à diluer pr perf";"TRASTUZUMAB DERUXTECAN";"flac";"flacon(s)"
36085;"CRESEMBA 100 mg, gélule";"ISAVUCONAZOLE";"gel";"gélule(s)"
31458;"CRESEMBA 200 mg, pdr pr sol à diluer pr perf";"ISAVUCONAZOLE";"flac";"flacon(s)"
36572;"BLINCYTO 38.5 ug, pdr pr sol à diluer et sol pr sol pr perf, flac & flac";"BLINATUMOMAB";"flac";"flacon(s)"
24818;"IBRANCE 125 mg, gélule";"PALBOCICLIB";"gel";"gélule(s)"
15106;"XTANDI 40 mg, cpr";"ENZALUTAMIDE";"cpr";"comprimé(s)"
22822;"ENTRESTO 97 mg/103 mg, cpr";"VALSARTAN ET SACUBITRIL";"cpr";"comprimé(s)"
22692;"ENTRESTO 49 mg/51 mg, cpr";"VALSARTAN ET SACUBITRIL";"cpr";"comprimé(s)"
23360;"ENTRESTO 24 mg/26 mg, cpr";"VALSARTAN ET SACUBITRIL";"cpr";"comprimé(s)"
34958;"INNOVAIR NEXTHALER 100 ug/6 ug/dose, pdr pr inhal, inhal 120 doses";"FORMOTEROL ET BECLOMETASONE";"flac";"flacon(s)"
34959;"INNOVAIR NEXTHALER 200 ug/6 ug/dose, pdr pr inhal, inhal 120 doses";"FORMOTEROL ET BECLOMETASONE";"flac c-gtt";"flacon(s) compte-gouttes"
34960;"INNOVAIR 100 ug/6 ug/dose, sol pr inhal, flac 120 doses";"FORMOTEROL ET BECLOMETASONE";"dose";"dose(s)"
24991;"GENVOYA 150MG/150MG/200MG/10MG, cpr";"EMTRICITABINE, TENOFOVIR ALAFENAMIDE, ELVITEGRAVIR ET COBICISTAT";"cpr";"comprimé(s)"
30454;"OPDIVO 240 mg/24 mL, sol à diluer pr perf, flac";"NIVOLUMAB";"flac";"flacon(s)"
26807;"KEYTRUDA 100 mg/4 mL, sol à diluer pr perf, flac";"PEMBROLIZUMAB";"flac";"flacon(s)"
22795;"TRULICITY 1.5 mg/0.5 mL, sol inj, stylo";"DULAGLUTIDE";"stylo_prr";"stylo(s) pré-rempli(s)"
34382;"VELPHORO 500 mg, cpr à croquer";"OXYHYDROXIDE SUCROFERRIQUE";"-1";"(sans)"
32268;"ZAVICEFTA 2 g/0.5 g, pdr pr sol à diluer pr perf";"CEFTAZIDIME EN ASSOCIATION";"flac";"flacon(s)"
30193;"TECENTRIQ 1.2 g/20 mL, sol à diluer pr perf, flac";"ATEZOLIZUMAB";"flac";"flacon(s)"
34497;"TRELEGY ELLIPTA 92 ug/55 ug/22 ug/dose, pdr pr inhal, récipient unidose 30 doses";"VILANTEROL, UMECLIDINIUM ET FLUTICASONE";"dose";"dose(s)"
33889;"DARZALEX 1 800 mg/15 mL, sol inj, flac";"DARATUMUMAB";"flac";"flacon(s)"
29441;"BAVENCIO 200 mg/10 mL, sol à diluer pr perf, flac";"AVELUMAB";"flac";"flacon(s)"
34498;"OLUMIANT 2 mg, cpr";"BARICITINIB";"-1";"(sans)"
31755;"TIBSOVO 250 mg, cpr";"IVOSIDENIB";"cpr";"comprimé(s)"
33606;"SPIOLTO RESPIMAT 2.5 ug/2.5 ug/dose, sol à inhal, cart 60 doses + inhal";"OLODATEROL ET TIOTROPIUMBROMIDE";"cart";"cartouche(s)"
33624;"UPTRAVI 1 400 ug, cpr";"SELEXIPAG";"cpr";"comprimé(s)"
31396;"UPTRAVI 1 000 ug, cpr";"SELEXIPAG";"cpr";"comprimé(s)"
31025;"UPTRAVI 200 ug, cpr";"SELEXIPAG";"cpr";"comprimé(s)"
33759;"UPTRAVI 1 600 ug, cpr";"SELEXIPAG";"cpr";"comprimé(s)"
29894;"JULUCA 50 mg/25 mg, cpr";"DOLUTEGRAVIR ET RILPIVIRINE";"cpr";"comprimé(s)"
30152;"BRINEURA 300 mg/10 mL, sol pr perf, 2 flac & flac";"CERLIPONASE ALFA";"flac";"flacon(s)"
36052;"ISTURISA 10 mg, cpr";"OSILODROSTAT";"cpr";"comprimé(s)"
34686;"ISTURISA 1 mg, cpr";"OSILODROSTAT";"cpr";"comprimé(s)"
34687;"ISTURISA 5 mg, cpr";"OSILODROSTAT";"cpr";"comprimé(s)"
37535;"BRIVIACT 25 mg, cpr";"BRIVARACETAM";"cpr";"comprimé(s)"
39702;"BRIVIACT 10 mg/mL, sol buv, flac 300 mL";"BRIVARACETAM";"flac";"flacon(s)"
32251;"XOSPATA 40 mg, cpr";"GILTERITINIB";"cpr";"comprimé(s)"
33642;"JEMPERLI 500 mg/10 mL, sol à diluer pr perf, flac";"DOSTARLIMAB";"flac";"flacon(s)"
